지역,진출국가,관할무역관,기업명(국문),기업명(영문),주소,위도,경도,우편번호,진출형태,투자형태,모기업명,업종 대분류,업종 중분류
동남아대양주,인도네시아,자카르타,사두아인도,SADUA INDO,"DUSUN GINTUNGAN RT 19 RW 11, KELURAHAN BUTUH, KEC. TENGARAN, KAB. SEMARANG, JAWA TENGAH 50775, INDONESIA",-7.39874505778194,110.50818382671,50775,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,사라나 퍼블릭 로지스틱,PT. SARANA PUBLIC LOGISTICS,"GEDUNG GRAHA PRATAMA LANTAI 7, JL. MT. HARYONO, TEBET BARAT, TEBET, JAKARTA SELATAN, JAKARTA 12810, INDONESIA",-6.24235690454805,106.850240723387,12810,서비스법인,단독투자,,H. 운수 및 창고업,
동남아대양주,인도네시아,자카르타,사라나빈땅아바디텍스,SARANA BINTANG ABADI TEXTILE,"JL. MOCH TOHA NO.56 KM5.3, BANDUNG, INDONESIA",-6.93240518590864,107.606458767305,20243,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,사무드라두니아포리자야아바디,SAMUDRA DUNIA POLY JAYA ABADI,"JL. RAYA RANCAENGKEK NO.389, DESA SOLOKAN JERUK, KEC. MAJARAYA, BANDUNG, JAWA BARAT, INDONESIA",-6.9996473576758,107.748699353814,40376,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,사무드라인두스트리(하이론반둥),SAMUDRA INDUSTRI(HILON BANDUNG),"JL. KOPO KM. 11 NO.76 CILAMPENI, KATAPANG, BANDUNG, INDONESIA",-6.99199616306947,107.556337709634,40233,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,사에끼웅굴뻐르까사,SAEKI UNGGUL PERKASA,"KAWASAN INDUSTRI PULOGADUNG JL. RAYA PULOGADUNG NO.41 JAKARTA TIMUR 13930, INDONESIA",-6.19966419119575,106.91736498642,13930,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,산돌텍스틸,SANDOL TEXTILE,"KAWASAN INDUSTRI MILLENNIUM, JL. MILLENNIUM RAYA BLOK F.2 NO.03A DESA PEUSAR, PANONGAN, TANGERANG 15710, INDONESIA",-6.25909566396642,106.496113579728,15710,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,산이 인도 부사나,SANI INDO BUSANA,"JL.INDUSTRI NO. 1 RT,RW. 03,05 NUSA JAYA, JL. IMAM BONJOL KM. 2, 6 KARAWACI TANGERANG, INDONESIA",-6.2027120732751,106.620074496136,15116,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,삼경자야가멘트,SAMKYUNG JAYA GARMENTS(GG),"JL. PTP NGOBO, DUSUN KRAJAN RT01, RW01, DS.WRINGIN PUTIH, BERGAS, KAB. SEMARANG, JAWA TENGAH 50552, INDONESIA",-7.16988398974936,110.439198398527,50552,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,삼경자야부사나,SAMKYUNG JAYA BUSANA,"DUKUH TIRIS RT 01 RW 12, DESA CANDI, KEC AMPEL, KAB BOYOLALI, JAWA TENGAH 57352, INDONESIA",-7.45765741175471,110.55804746731,57352,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,삼도카르야우타마텍스틸,SAMDO KARYA UTAMA TEXTILE,"JL. DESA CANGKORAH NO. 78, BATUJAJAR, BANDUNG, INDONESIA",-6.91914943540391,107.491692424977,40293,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,삼뿌뜨라인띠,SAM PUTRA INTI,"JL. PANGKALAN II, CIKIWUL RT 003,03, BEKASI, INDONESIA",-6.33341300146728,106.992936989694,17152,생산법인,.,,C. 제조업,전기장비 제조업
동남아대양주,인도네시아,자카르타,삼삼자야가멘트,SAMSAM JAYA GARMENTS,"JL. SEOKARNO-HATTA KM 32 RT02 RW08, KEL HARJOSARI, KEC BAWEN, KAB SEMARANG 50661, INDONESIA",-7.22400759780479,110.43100573655,50661,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,삼성 SDS,SAMSUNG SDS GLOBAL SCL INDONESIA," JL. PELTU RAHMAT SIDUP NO.2, RT.2,RW.2, KARET SEMANGGI, KEC. SETIABUDI, JAKARTA SELATAN, JAKARTA 12930, INDONESIA",-6.22989311163473,106.821363696136,12930,서비스법인,.,삼성SDS,"M. 전문, 과학 및 기술 서비스업",
동남아대양주,인도네시아,자카르타,삼성물산상사부문,SAMSUNG C&T CORPORATION (JAKARTA OFFICE),"GEDUNG THE ENERGY 26 FLOOR, JL. JEND. SUDIRMAN, LOT 11 A, SCBD KAV 52-53, JAKARTA, 12190, INDONESIA",-6.22607077937233,106.806323809628,12190,해외지사,.,삼성물산,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,삼성엔지니어링,SAMSUNG ENGINEERING,"PLAZA BAPINDO MENARA MANDIRI 16TH FL KAV 54-55 JAKARTA 12190, INDONESIA",-6.22439260347818,106.807706809628,12190,해외지사,단독투자,삼성엔지니어링,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,삼성전자(주),SAMSUNG ELECTRONIC INDONESIA,"TCC BATAVIA BULDING TOWER ONE, 25TH FLOOR JL. KH. MANSYUR KAV.126 CENTRAL JAKARTA 10220, INDONESIA",-6.2109380230852,106.815892550105,10220,생산법인,단독투자,삼성전자,C. 제조업,"전자 부품, 컴퓨터, 영상, 음향 및 기통신장비 제조업"
동남아대양주,인도네시아,자카르타,삼성프린트&팩인도네시아,SAMSUNG & PACK INDONESIA,"JL. MELATI RT.28,08, KEL. WANAHERANG, KEC. GUNUNG PUTRI, BOGOR, JAWA BARAT, INDONESIA",-6.3074157269999,106.969999409629,16965,생산법인,.,,C. 제조업,"펄프, 종이 및 종이제품 제조업"
동남아대양주,인도네시아,자카르타,삼성화재인도네시아법인,ASURANSI SAMSUNG TUGU,"AIA CENTRAL LT. 27, JL. JEND. SUDIRMAN KAV. 48 A, KARET SEMANGGI, JAKARTA SELATAN, JAKARTA, INDONESIA",-6.21804139661953,106.817000696136,12930,서비스법인,.,삼성화재해상보험,K. 금융 및 보험업,
동남아대양주,인도네시아,자카르타,삼원 코퍼 튜브 인도네시아,SAMWON COPPER TUBE INDONESIA,"JL. RAYA H TABRI DESA CIRARAB, KEC. LEGOK, KAB. TANGERANG, INDONESIA",-6.32665264764513,106.568982796137,15820,생산법인,.,,C. 제조업,"전자 부품, 컴퓨터, 영상, 음향 및 기통신장비 제조업"
동남아대양주,인도네시아,자카르타,삼원부사나인도네시아,SAMWON BUSANA INDONESIA 1,"KAWASAN INDUSTRI CANDI BLOK 11D, JL GATOT SUBROTO, NGALIYAN, SEMARANG 50156, INDONESIA",-7.00437164828877,110.349442362545,50156,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,삼원부사나인도네시아,SAMWON BUSANA INDONESIA 2,"DAMARJATI KALINYAMATAN, KABUPATEN JEPARA, JAWA TENGAH 59462, INDONESIA",-6.69690995547379,110.746265498919,59462,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,삼진브로트래드인도네시아,SAMJIN BROTHREAD INDONESIA,"JL.PINANG DELTA SILICON 3 BLOK F 16 NO.9 LIPPO CIKARANG BEKASI BARAT, INDONESIA",-6.35816912890663,107.145791313727,17530,생산법인,.,Samjin ST,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,삼콘,SAMCON,"JL. RAYA SUBANG, CIKUMPAI, CAMPAKA, PURWAKARTA, JAWA BARAT, INDONESIA",-6.51344658933053,107.47425941942,41181,생산법인,.,삼화콘덴서,C. 제조업,"전자 부품, 컴퓨터, 영상, 음향 및 기통신장비 제조업"
동남아대양주,인도네시아,자카르타,삼크로 효성 아딜레스타리,SAMCRO HYOSUNG ADILESTARI,"JL.RAYA SERANG KM.17, 2 DESA BOJONG CIKUPA TANGERANG 15710, INDONESIA",-6.19997196763171,106.473947869041,15710,생산법인,.,삼부산업,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,상일 인도네시아,SANGIL INDONESIA,"KP. CIRARAB RT. 02,03 DESA CIRARAB KEC. LEGOK KAB TANGERANG 15820, INDONESIA",-6.31801422101835,106.571468223121,15820,생산법인,.,,C. 제조업,전기장비 제조업
동남아대양주,인도네시아,자카르타,새암다야인도네시아,SAE-AM DAYA INDONESIA,"JL. INDUSTRI SELATAN 1A TOB NN 3 F CIKARANG BEKASI, INDONESIA",-6.32122869836457,107.128053831219,17350,생산법인,.,,C. 제조업,1차 금속 제조업
동남아대양주,인도네시아,자카르타,서경인도네시아,SEO KYUNG INDONESIA,"KBN CAKUNG, JL. SUMATERA BLOK E 08 A JAKARTA UTARA, INDONESIA",-6.13865243391227,106.93198253689,14140,생산법인,.,,C. 제조업,인쇄 및 기록매체 복제업
동남아대양주,인도네시아,자카르타,서린 니아가타마,SEOLIN NIAGATAMA,"JL. RAYA SERANG KM. 16 RT 002 RW 002 DESA TALAGA, CIKUPA - TANGERANG., INDONESIA",-6.20070753065812,106.473614631116,15710,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,서림인도네시아,SEORIM INDONESIA,"JL. PAHLAWAN NO. 1 RT 01,01 KEL. CINANGKA KEC. SAWANGAN DEPOK 16516, INDONESIA",-6.3696473545713,106.766963367301,16516,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,서울 니꼬 인도네시아,SEOUL NIKKO INDONESIA,"LINDETEVES TRADE CENTER LT.GF 2 BLOK RA 70 JL. HAYAM WURUK NO.127 JAKARTA BARAT-11180, INDONESIA",-6.14613756401561,106.816586084495,11180,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,서울프레스인도네시아,SEOUL PRESS INDONESIA,"KAWASAN INDUSTRI JABABEKA, JL. JABABEKA LL G BLOK CC NO. 22~24, KEL. PASIR GOMBONG, KEC. CIKARANG UTARA, INDONESIA",-6.28915333637709,107.134968667301,17530,생산법인,.,,C. 제조업,기타 기계 및 장비 제조업
동남아대양주,인도네시아,자카르타,서원의류제조(주),PT. SEOWON MANUFACTURING GARMENT,"JL KASIR2 NO18 DESA GEMBOR, PASIR RAYA, JATIUWUNG TANGERANG 15135, INDONESIA",-6.18348082738797,106.564951053808,15135,생산법인,단독투자,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,서주,SEOJU,"KAWASAN INDUSTRY DELTA SILICON 5. JL, KENARI 1 BLOK G NO 22, LIPPO CIKARANG BEKASI 17530, INDONESIA",-6.3563630451579,107.161502553809,17530,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,서진엔지너링,SEOJIN ENGINEERING,"KP. PABUARAN RT. 04,04 DS. PEUSAR, KEC. PANONGAN, KAB. TANGERANG 15136, INDONESIA",-6.23629755513894,106.532420140316,15136,생산법인,.,,C. 제조업,전기장비 제조업
동남아대양주,인도네시아,자카르타,석세스 아바디 우따마,SUKSES ABADI UTAMA,"JL. BARU PEMDA TIGARAKSA KAWASAN MILLENIUM INDUSTRAL ESTATE RUKO BLOK J8 NO. 11,12, INDONESIA",-6.24212675652116,106.473477261681,15710,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,석세스지혜자야,SUKSES JIHE JAYA,"JL. KALIURANG KM 9, 9 DESA SARJONO HARJO NGAKLIK SLEMAN JOGJAKARTA, INDONESIA",-7.7279148856645,110.398876950117,55581,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,선우가멘트인도네시아,SUNWOO GARMENT INDONESIA,"DUSUN II RT.05,RW.07 TELUKAN, GROGOL, SUKOHARJO, JAWA TENGAH 57552, INDONESIA",-7.61759404180228,110.827092529153,57552,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,선진 에취제이,SUNJIN HJ,"JL. RAYA SERANG KM. 68 MODERN CIKANDE INDUSTRIAL ESTATE DS. NAMBO ILIR KEC. KIBIN KAB. SERANG, BANTEN 42186, INDONESIA",-6.18596815926713,106.341324894284,42186,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,성동일플라스틱,PT. SUNGDONGIL PLASTIK,"JL.RAYA SERANG KM.18, 8 KAWASAN INDUSTRI PURATI KENCANA ALAM KAV.16 RT.07 RW.01 SUKANEGARA, CIKUPA, TANGERANG, BANTEN, INDONESIA",-6.26908182162968,106.554735610988,15710,생산법인,M&A,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,성림 케이칼,SUNG LIM CHEMICAL,"JL. RAYA PEMDA TIGARAKSA KM.1.3 KP BOJONG RT.04 RW. 01 KEC. CIKUPA TANGERANG 15710, INDONESIA",-6.2322452246138,106.49773631148,15710,생산법인,.,,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,성림 프린팅 인도네시아,SUNGLIM PRINTING INDONESIA,"JL. IMAM BONJOL KM 2, 8 NO.228 KARAWACI TANGERANG, INDONESIA",-6.20765699378016,106.619085824972,15115,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,성보자야,SUNG BO JAYA,"JL. KH UMAR, KP. RAWAILAT RT.03,09, DS. DAYEUH, CILEUNGSI, BOGOR, JAWA BARAT 16820, INDONESIA",-6.42284476240706,106.983181312921,16820,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,성신인도네시아,SUNG SHIN INDONESIA,"JL. RAYA NAROGONG KM 6 BEKASI TIMUR 17116, INDONESIA",-6.35603327653758,106.977375149451,17116,생산법인,.,성신신소재,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,성심인터내셔날,SUNG SHIM INTERNATIONAL,"RUKO PINANGSIA BLOK L36, LIPPO KARAWACI, TANGERANG, BANTEN 15139, INDONESIA",-6.2238502786081,106.618993596136,15139,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,성우인도네시아,SUNGWOO INDONESIA,"JL. MAYJEND SUNGKONO GG. 16, DESA PRAMBANGAN KEC. KEBOMAS, GRESIK, JAWA TIMUR 61124, INDONESIA",-7.184465334657,112.624646808317,61124,생산법인,.,,C. 제조업,자동차 및 트레일러 제조업
동남아대양주,인도네시아,자카르타,성원버튼인도네시아,SUNGWON BUTTON INDONESIA,"JL. CARINGIN RT.001,002 BOJONG MENTENG, RAWA LUMBU, BEKASI TIMUR, INDONESIA",-6.29536185480941,106.998231976014,17116,생산법인,.,성원버튼,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,성원인도네시아,SUNG WON INDONESIA,"JL. TANJUNGPURA NO.262 KARAWANG JAWA BARAT, INDONESIA",-6.23852226724719,107.279515224972,41316,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,성원인도자야,SUNG WON INDOJAYA,"JL. RAYA PURWADADI RT 07 RW 01, DESA KALIANGSANA, KALIJATI, SUBANG, INDONESIA",-6.51694378307047,107.674549650639,41271,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,성창인다,SUNGCHANG INDAH,"JL.RAYA CURUG KM 1.05 DS.KADU JAYA-TANGERANG, INDONESIA",-6.23409130467057,106.555153851308,15810,생산법인,.,,C. 제조업,인쇄 및 기록매체 복제업
동남아대양주,인도네시아,자카르타,성창인도네시아,SUNG CHANG INDONESIA,"JL. PERINTIS NO.8A MEWEK, KALIMANAH, PURBALINGGA, JAWA TENGAH, INDONESIA",-7.41130349658062,109.368224882653,53371,생산법인,.,성창프레스,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,세라라스까우사부사나,SELARAS KAUSA BUSANA,"JL. CARINGIN RT.01,05 KEL. BOJONG MENTENG, KEC. RAWAH RUMBUH, BEKASI TIMUR 17117 JAWA BARAT, INDONESIA",-6.29488452954525,106.99404901148,17117,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,세림인도네시아,SERIM INDONESIA,"JL. RAYA LEGOK, DESA CIJANTRA, KEC. PAGEDANGAN, TANGERANG, BANTEN, INDONESIA",-6.27766323803362,106.596353520737,15336,생산법인,.,세림티티시,C. 제조업,고무 및 플라스틱제품 제조업
동남아대양주,인도네시아,자카르타,세바인다,SHEBA INDAH,"JL.RAYA TUMARITIS RT.14,03 PURWADADI, SUBANG, JAWA BARAT 41261, INDONESIA",-6.45217990408095,107.693238114108,41261,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,세뿔루 숨베르 아누그라,SEPULUH SUMBER ANUGERAH 2,"EQUITY TOWER 10TH FL. SUITE D, SCBD LOT 9, JL. JEND. SUDIRMAN KAV. 52-53, JAKARTA 12190, INDONESIA",-6.2264537870439,106.808583805925,12190,생산법인,.,,F. 건설업,
동남아대양주,인도네시아,자카르타,세아 스틸 인도네시아,SEAH STEEL INDONESIA,"K-LINK TOWER, 18TH FL. ZONE B JL. JEND. GATOT SUBROTO NO. 59 A, JAKARTA SELATAN 12950, INDONESIA",-6.24008605063813,106.834458738464,12950,"생산법인, 판매법인",.,,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,세아정밀금속,SEAH PRECISION METAL INDONESIA,"JL. AKASIA 3, DELTA SILICON BLOK A-6 NO.7, SUKARESMI, CIKARANG SELATAN, BEKASI, JAWA BARAT, 17550, INDONESIA",-6.31812617570092,107.119473467301,17550,생산법인,.,,C. 제조업,금속 가공제품 제조업 (기계 및 가구 제외)
동남아대양주,인도네시아,자카르타,세양 인도네시아,SEYANG INDONESIA,"JL. RAYA PEUSAR NO. 18A CIKUPA TANGERANG 15710, INDONESIA",-6.23684022370738,106.516017052569,15710,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,세양액티프웨어,SEYANG ACTIVEWEAR,"KP. CINTAKARYA RT. 013 RW. 005, KEL. CIKOPO KEC. BUNGURSARI - KAB. PURWAKARTA, JAWA BARAT 41181, INDONESIA",-6.43172560001172,107.495555326146,41181,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,세연인도네시아,SEYON INDONESIA,"DESA CIKOPO, KEC. BUNGURSARI KAB. PURWAKARTA 41181, INDONESIA",-6.42866126872401,107.484462373437,41181,생산법인,.,세연,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,세영인더스트리,SEYOUNG INDUSTRY,"KP CIBEUNYING RT 18, RW 08 DESA WANTILAN, KECAMATAN CIPEUNDEUY, KABUPATAN SUBANG, JAWA BARAT 41272, INDONESIA",-6.55096321900214,107.672270844406,41272,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,세진 레스따리 퓨니튜르,SEJIN LESTARI FURNITURE,"GF & UG NO.1, GRAND SERPONG MALL. JL. MH. THAMRIN KM 2, 7, KEBON NANAS, TANGERANG, INDONESIA",-6.22198760876521,106.632516704074,15143,생산법인,.,,C. 제조업,가구 제조업
동남아대양주,인도네시아,자카르타,세진 메가 인두스트리,SEJIN MEGAH INDUSTRI,"GF & UG NO.1, GRAND SERPONG MALL. JL. MH. THAMRIN KM 2, 7, KEBON NANAS, TANGERANG, INDONESIA",-6.22198760876521,106.632516704074,15143,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,세진 칩타 방운,SEJIN CIPTA BANGUN,"GF & UG NO.1, GRAND SERPONG MALL. JL. MH. THAMRIN KM 2, 7, KEBON NANAS, TANGERANG, INDONESIA",-6.22198760876521,106.632516704074,15143,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,세진 코포래션,SEJIN GLOBAL INDONESIA (SEJIN CORPORATION),"JL. RAYA SERANG KM24.5 KP. JAHA RT01,RW01 DS. SENTUL JAYA, KEC. BALARAJA, KAB. TANGERANG, BANTEN 15610, INDONESIA",-6.22198760876521,106.632516704074,15610,생산법인,.,Sejin Corporation LTD.,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,세진글로벌인도네시아,SEJIN GLOBAL INDONESIA,"JL. RAYA SERANG KM 24, KP. JAHA RT01,RW01 DS. SENTUL JAYA, KEC. BALARAJA, KAB. TANGERANG, BANTEN 15610, INDONESIA",-6.20684671427836,106.447952444603,15610,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,소로콘인더스트리,SOLOCONE INDUSTRY,"JL. TAMBAK AJI TIMUR NO.3, TAMBAKAJI, KEC. NGALIYAN, SEMARANG, 50185, INDONESIA",-6.99334039104152,110.341391024978,50185,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,소엔뻐르마따,SOEN PERMATA,"JL. ALTERNATIF CIBUBUR KM 10 CILEUNGSI BOGOR 16820, INDONESIA",-6.38328242266642,106.927984764264,16820,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,소쿨 시스템 인도네시아,SOCOOL SYSTEM INDONESIA,"JL. SATRIO WIBOWO I, TLOGOSARI KULON, PEDURUNGAN, SEMARANG 50196, INDONESIA",-6.98294059003419,110.45636488265,50196,생산법인,.,,C. 제조업,"전자 부품, 컴퓨터, 영상, 음향 및 기통신장비 제조업"
동남아대양주,인도네시아,자카르타,솔프잇,SOLVE IT,"KP.CIOMAS RT 006 RW 004, DS.KARANG MUKTI, KEC. CIPEUNDEUY, KAB SUBANG, JAWA BARAT 41262, INDONESIA",-6.59424277110241,106.765354191034,41262,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,송 인도 물리아,SONG INDO MULIA,"TAMAN CILEGON INDAH RUKO BLOK A1 NO 2A KEL. SUKMAJAYAA KEC. JOMBANG. KOTA CILEGON, INDONESIA",-6.01602468106808,106.075861657354,42422,서비스법인,.,,C. 제조업,기타 기계 및 장비 제조업
동남아대양주,인도네시아,자카르타,수광인도네시아,SUKWANG INDONESIA,"JL. RAYA CIKOPO KM2, KEC BUNGURSARI PURWAKARTA JAWA BARAT 41183, INDONESIA",-6.43788887328978,107.480275848592,41183,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,수자원공사,K-WATER,"GEDUNG ARTHA GRAHA LT.23 JL. JEND. SUDIRMAN KAV. 52-53 JAKARTA 12190, INDONESIA",-6.22461916296656,106.81104096177,12190,서비스법인,.,K-Water,"S. 협회 및 단체, 수리 및 기타 개인 서비스업",
동남아대양주,인도네시아,자카르타,수출입은행,KOREA EXIMBANK,"MENARA MULIA 20TH FL. SUITE 2007, JL. JEND. GATOT SUBROTO KAV. 9-11, JAKARTA SELATAN 12930, INDONESIA",-6.22438442854939,106.816671714085,12930,서비스법인,.,한국수출입은행,"O. 공공 행정, 국방 및 사회보장 행정",
동남아대양주,인도네시아,자카르타,수치삔딱,SUCI PINTAK,"JL. TIPAR CAKUNG NO.7 RT.004,005 SEMPER BARAT, JAKARTA UTARA 14130, INDONESIA",-6.1300888057902,106.919156083566,14130,"생산법인, 서비스법인",.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,순영텍인도네시아,SUNYOUNG TECH INDONESIA,"KAWASAN INDUSTRI MILLENIUM ESTATE F2,5 PEUSAR JL.BARU PEMDA TIGARAKSA, PEUSAR-PANONGAN TANGERANG, INDONESIA",-6.24470332891873,106.497719321818,15710,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,순인도자야아바디,SUNINDO JAYA ABADI,"KOMP. GRAHA CEMPAKA MAS BLOK C NO.22, JL.LETJEN SUPRAPTO, JAKARTA PUSAT 10640, INDONESIA",-6.16596790406984,106.875767384516,10640,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,숨브르막무르,SUMBER MAKMUR SUKSES,"PERGUDANGAN TUNAS BITUNG BLOK C5 NO.6, PASIR JAYA, CURUG, TANGERANG, INDONESIA",-6.24151519560159,106.896510192986,15710,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,스노겐인도네시아,SNOGEN INDONESIA,"JL. INDUSTRI CIMAREME III NO. 9A CIMERANG, PADALARANG, BANDUNG 40553, INDONESIA",-6.86922941061641,107.490294977204,40553,생산법인,.,스노겐코포레이션,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,스마일 리서치 인도네시아,PT SMILE RESEARCH INDONESIA,"KOMPLEK RUKO ROXY MAS BLOK D.5 NO.6, RW.8, CIDENG, KECAMATAN GAMBIR, KOTA JAKARTA PUSAT, DAERAH KHUSUS IBUKOTA JAKARTA",-6.23931043925983,106.814638862298,10150,서비스법인,단독투자,,"S. 협회 및 단체, 수리 및 기타 개인 서비스업",
동남아대양주,인도네시아,자카르타,스뿔루 숨버르 아누그라,PT. SEPULUH SUMBER ANUGERAH,"JL. RAYA JAKARTA SERANG KM 68 KAWASAN MODERN INDUSTRI KAV.6 CIKANDE SERANG, INDONESIA",-6.1853141639732,106.341282673959,42186,서비스법인,단독투자,,F. 건설업,
동남아대양주,인도네시아,자카르타,스윔텍스 자야,SWIMTEX JAYA,"RUKO PARAMOUNT GLAZE 2 BLOK D NO. 20-21 GADING SERPONG KELAPA DUA TANGERANG, INDONESIA",-6.24341448276948,106.615840000396,15810,판매법인,.,,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,스카이 테이프,PT. SKY TAPE INDONESIA,"JL. BUMIMAS I NO.12B KAWASAN INDUSTRI CIKUPA MAS, CIKUPA, TANGERANG, BANTEN, INDONESIA",-6.20701808354426,106.507916808326,15710,생산법인,단독투자,,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,스카이폼,PT. SKYFOAM,"JL. RAYA CIKOPO, DESA CIKOPO KECAMATAN BUNGURSARI PURWAKARTA, INDONESIA",-6.42595044240244,107.489340004913,41181,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,스타 코레네시아 라인,STAR KORENESIA LINE,"DS. CIHUNI, KEC. PAGEDANGAN, KAB. TANGERANG, INDONESIA",-6.25047722330315,106.6345831424,15332,서비스법인,.,,H. 운수 및 창고업,
동남아대양주,인도네시아,자카르타,스타렉스인도,STAREX INDO,"JL. INDUSTRI RAYA I NO.6 KOMP. PERGUDANGAN 3 IN 1 JATAKE, KEC. JATIUWUNG TANGERANG 15136, INDONESIA",-6.19895688311632,106.568939744743,15136,판매법인,.,,G. 도매 및 소매업,
